id,department_code,insee_code,zip_code,-AUDE,slug,gps_lat,gps_lng
3977,11,11353,11120,Saint-Marcel-sur-Aude,saint marcel sur aude,43.251948222222,2.9269157777778
3978,11,11354,11220,Saint-Martin-des-Puits,saint martin des puits,43.038644117647,2.58574
3979,11,11355,11300,Saint-Martin-de-Villereglan,saint martin de villereglan,43.103925145631,2.2078353398058
3980,11,11356,11400,Saint-Martin-Lalande,saint martin lalande,43.302201260504,2.0202386554622
3981,11,11357,11170,Saint-Martin-le-Vieil,saint martin le vieil,43.295358923077,2.154246
3982,11,11358,11500,Saint-Martin-Lys,saint martin lys,42.822659726027,2.2410312328767
3983,11,11359,11410,Saint-Michel-de-Lanès,saint michel de lanes,43.326121404959,1.7517291735537
3984,11,11360,11120,Saint-Nazaire-d'Aude,saint nazaire d aude,43.250490645161,2.890117311828
3985,11,11361,11400,Saint-Papoul,saint papoul,43.337264771574,2.0389508121827
3986,11,11362,11320,Saint-Paulet,saint paulet,43.402233482143,1.8833419642857
3987,11,11363,11220,Saint-Pierre-des-Champs,saint pierre des champs,43.054416428571,2.61308625
3988,11,11364,11300,Saint-Polycarpe,saint polycarpe,43.029323,2.3013211111111
3989,11,11365,11420,Saint-Sernin,saint sernin,43.228842179487,1.8023557692308
3990,11,11366,11120,Sainte-Valière,sainte valiere,43.27588214876,2.8439857024793
3991,11,11367,11310,Saissac,saissac,43.365647963526,2.1601509422492
3992,11,11368,11600,Sallèles-Cabardès,salleles cabardes,43.323540822785,2.4181632911392
3993,11,11369,11590,Sallèles-d'Aude,salleles d aude,43.26813484127,2.9355216666667
3994,11,11370,11110,Salles-d'Aude,salles d aude,43.235955833333,3.1075278125
3995,11,11371,11410,Salles-sur-l'Hers,salles sur l hers,43.293062264151,1.7779847169811
3996,11,11372,11600,Salsigne,salsigne,43.326043947368,2.3545430263158
3997,11,11373,11140,Salvezines,salvezines,42.769503240741,2.2796753703704
3998,11,11374,11330,Salza,salza,42.982867,2.507558
3999,11,11375,11240,Seignalens,seignalens,43.101414032258,1.9697672580645
4000,11,11376,11190,La Serpent,la serpent,42.961168064516,2.1750287096774
4001,11,11377,11190,Serres,serres,42.945898,2.3298176
4002,11,11378,11220,Serviès-en-Val,servies en val,43.096008627451,2.5264292156863
4003,11,11379,11130,Sigean,sigean,43.037047362637,2.9709496703297
4004,11,11380,11230,Sonnac-sur-l'Hers,sonnac sur l hers,43.014589350649,2.0019146103896
4005,11,11381,11190,Sougraigne,sougraigne,42.907849722222,2.3661830555555
4006,11,11382,11400,Souilhanels,souilhanels,43.355748852459,1.9180501639344
4007,11,11383,11400,Souilhe,souilhe,43.365140428571,1.9218255714286
4008,11,11384,11330,Soulatgé,soulatge,42.878255740741,2.5144994444444
4009,11,11385,11320,Soupex,soupex,43.382387175573,1.8895796183206
4010,11,11386,11220,Talairan,talairan,43.027159382716,2.6729139506173
4011,11,11387,11220,Taurize,taurize,43.065763859649,2.5075338596491
4012,11,11388,11330,Termes,termes,43.004630816327,2.5681036734694
4013,11,11389,11580,Terroles,terroles,42.993957636364,2.3433385454546
4014,11,11390,11200,Thézan-des-Corbières,thezan des corbieres,43.093381910112,2.7784965168539
4015,11,11391,11380,La Tourette-Cabardès,la tourette cabardes,43.379535121951,2.3283676829268
4016,11,11392,11220,Tournissan,tournissan,43.088867948718,2.6530535897436
4017,11,11393,11200,Tourouzelle,tourouzelle,43.244823157895,2.7274176842105
4018,11,11394,11300,Tourreilles,tourreilles,43.021580246914,2.166912962963
4019,11,11395,11160,Trassanel,trassanel,43.346089672131,2.4448714754098
4020,11,11396,11160,Trausse,trausse,43.316432359551,2.5665782022472
4021,11,11397,11800,Trèbes,trebes,43.209631284916,2.4563563687151
4022,11,11398,11510,Treilles,treilles,42.92464695122,2.9562209756098
4023,11,11399,11400,Tréville,treville,43.383842058824,1.9505245588235
4024,11,11400,11230,Tréziers,treziers,43.0539619,1.964314
4025,11,11401,11350,Tuchan,tuchan,42.921140465116,2.7114059302326
4026,11,11402,11580,Valmigère,valmigere,42.986423333333,2.3799814814815
4027,11,11404,11610,Ventenac-Cabardès,ventenac cabardes,43.268456260163,2.2811960162602
4028,11,11405,11120,Ventenac-en-Minervois,ventenac en minervois,43.254404186047,2.8548737209302
4029,11,11406,11580,Véraza,veraza,42.993772276423,2.3009388617886
4030,11,11407,11400,Verdun-en-Lauragais,verdun en lauragais,43.369447195122,2.0825843292683
4031,11,11408,11250,Verzeille,verzeille,43.122205178571,2.3295296428571
4032,11,11409,11330,Vignevieille,vignevieille,43.017038518519,2.5342224074074
4033,11,11410,11600,Villalier,villalier,43.2521559,2.4193285
4034,11,11411,11600,Villanière,villaniere,43.348835625,2.3493025
4035,11,11412,11580,Villardebelle,villardebelle,43.018263866667,2.3949789333333
4036,11,11413,11600,Villardonnel,villardonnel,43.334353416667,2.3135359166667
4037,11,11414,11220,Villar-en-Val,villar en val,43.085638550725,2.4474062318841
4038,11,11415,11250,Villar-Saint-Anselme,villar saint anselme,43.058668659794,2.3012593814433
4039,11,11416,11600,Villarzel-Cabardès,villarzel cabardes,43.283141022727,2.4680130681818
4040,11,11417,11300,Villarzel-du-Razès,villarzel du razes,43.142461515152,2.205144
4041,11,11418,11150,Villasavary,villasavary,43.229885839416,2.0330904379562
4042,11,11419,11420,Villautou,villautou,43.1615128,1.8382911
4043,11,11420,11250,Villebazy,villebazy,43.056710215827,2.3354970503597
4044,11,11421,11200,Villedaigne,villedaigne,43.210335454545,2.8585015909091
4045,11,11422,11800,Villedubert,villedubert,43.232629054054,2.4160255405405
4046,11,11423,11570,Villefloure,villefloure,43.130105283019,2.393055345912
4047,11,11424,11230,Villefort,villefort,42.952191703704,2.0496134814815
4048,11,11425,11600,Villegailhenc,villegailhenc,43.272137123288,2.3471816438356
4049,11,11426,11600,Villegly,villegly,43.288912653061,2.440025
4050,11,11427,11300,Villelongue-d'Aude,villelongue d aude,43.058180641026,2.0921466666667
4051,11,11428,11310,Villemagne,villemagne,43.366892095808,2.1099548502994
4052,11,11429,11620,Villemoustaussou,villemoustaussou,43.244933252033,2.3686833333333
4053,11,11430,11400,Villeneuve-la-Comptal,villeneuve la comptal,43.284303116883,1.9210087662338
4054,11,11431,11360,Villeneuve-les-Corbières,villeneuve les corbieres,42.972592368421,2.7615531578947
4055,11,11432,11290,Villeneuve-lès-Montréal,villeneuve les montreal,43.179285964912,2.1114994736842
4056,11,11433,11160,Villeneuve-Minervois,villeneuve minervois,43.330503018868,2.4684152830189
4057,11,11434,11150,Villepinte,villepinte,43.282250466667,2.0975840666667
4058,11,11435,11330,Villerouge-Termenès,villerouge termenes,43.002233448276,2.6233765517241
4059,11,11436,11360,Villesèque-des-Corbières,villeseque des corbieres,43.01926475,2.85414825
4060,11,11437,11170,Villesèquelande,villesequelande,43.234397733333,2.2298658666667
4061,11,11438,11150,Villesiscle,villesiscle,43.228983076923,2.0906106153846
4062,11,11439,11170,Villespy,villespy,43.319957906977,2.0985845348837
4063,11,11440,11220,Villetritouls,villetritouls,43.078739076923,2.4886452307692
4064,11,11441,11110,Vinassan,vinassan,43.205144395604,3.091701978022
