id,department_code,insee_code,zip_code,-ARDECHE,slug,gps_lat,gps_lng
2349,7,7282,7450,Saint-Pierre-de-Colombier,saint pierre de colombier,44.709063028169,4.2645898591549
2350,7,7283,7400,Saint-Pierre-la-Roche,saint pierre la roche,44.652257238095,4.6211989523809
2351,7,7284,7140,Saint-Pierre-Saint-Jean,saint pierre saint jean,44.478466198347,4.1047128512397
2352,7,7285,7520,Saint-Pierre-sur-Doux,saint pierre sur doux,45.122486388889,4.4829136666667
2353,7,7286,7190,Saint-Pierreville,saint pierreville,44.822381361257,4.4881272251309
2354,7,7287,7580,Saint-Pons,saint pons,44.602222560386,4.5718366183575
2355,7,7288,7000,Saint-Priest,saint priest,44.715957751479,4.5421915976331
2356,7,7289,7200,Saint-Privat,saint privat,44.629857128713,4.4239027722772
2357,7,7290,7270,Saint-Prix,saint prix,44.945986900585,4.5028680116959
2358,7,7291,7700,Saint-Remèze,saint remeze,44.377094529148,4.4915079820628
2359,7,7292,7290,Saint-Romain-d'Ay,saint romain d ay,45.16256173913,4.6769396521739
2360,7,7293,7130,Saint-Romain-de-Lerps,saint romain de lerps,44.977325061728,4.7977667901235
2361,7,7294,7460,Saint-Sauveur-de-Cruzières,saint sauveur de cruzieres,44.296553269231,4.2578151923077
2362,7,7295,7190,Saint-Sauveur-de-Montagut,saint sauveur de montagut,44.821804101124,4.5728880337079
2363,7,7296,7200,Saint-Sernin,saint sernin,44.578134426229,4.3780090163934
2364,7,7297,7440,Saint-Sylvestre,saint sylvestre,44.986208765432,4.7511175308642
2365,7,7298,7210,Saint-Symphorien-sous-Chomérac,saint symphorien sous chomerac,44.727085049505,4.7078756435644
2366,7,7299,7290,Saint-Symphorien-de-Mahun,saint symphorien de mahun,45.156470990991,4.5564744144144
2367,7,7300,7220,Saint-Thomé,saint thome,44.50541986755,4.6187626490066
2368,7,7301,7410,Saint-Victor,saint victor,45.091306904762,4.6954025
2369,7,7302,7210,Saint-Vincent-de-Barrès,saint vincent de barres,44.661296218487,4.7064763865546
2370,7,7303,7360,Saint-Vincent-de-Durfort,saint vincent de durfort,44.790498448276,4.6376803448276
2371,7,7304,7150,Salavas,salavas,44.387531182796,4.3618410752688
2372,7,7305,7140,Les Salelles,les salelles,44.438861458333,4.0997864583333
2373,7,7306,7120,Sampzon,sampzon,44.410760243902,4.3322956097561
2374,7,7307,7110,Sanilhac,sanilhac,44.532111915888,4.2322377570093
2375,7,7308,7370,Sarras,sarras,45.186642027972,4.7787783216783
2376,7,7309,7290,Satillieu,satillieu,45.146101142857,4.5876488095238
2377,7,7310,7430,Savas,savas,45.301321605839,4.6640413868613
2378,7,7311,7400,Sceautres,sceautres,44.616669736842,4.59879125
2379,7,7312,7610,Sécheras,secheras,45.129804210526,4.7749528070175
2380,7,7313,7340,Serrières,serrieres,45.315865641026,4.7584605128205
2381,7,7314,7240,Silhac,silhac,44.873640092593,4.6165029166667
2382,7,7315,7380,La Souche,la souche,44.626268837209,4.1710827325581
2383,7,7316,7130,Soyons,soyons,44.895367230769,4.8495166153846
2384,7,7317,7340,Talencieux,talencieux,45.2158121875,4.77633984375
2385,7,7318,7110,Tauriers,tauriers,44.551949340659,4.2710504395604
2386,7,7319,7400,Le Teil,le teil,44.547133333333,4.6606860119048
2387,7,7321,7340,Thorrenc,thorrenc,45.233728125,4.76062875
2388,7,7322,7330,Thueyts,thueyts,44.675159115646,4.2079154421769
2389,7,7323,7130,Toulaud,toulaud,44.903832329545,4.7874802840909
2390,7,7324,7300,Tournon-sur-Rhône,tournon sur rhone,45.049598529412,4.8098086029412
2391,7,7325,7200,Ucel,ucel,44.640385063291,4.3903741772152
2392,7,7326,7510,Usclades-et-Rieutord,usclades et rieutord,44.77407323741,4.1669214388489
2393,7,7327,7110,Uzer,uzer,44.520020246914,4.3266411111111
2394,7,7328,7150,Vagnas,vagnas,44.357713428571,4.3439673571429
2395,7,7329,7110,Valgorge,valgorge,44.587684919355,4.1167167741936
2396,7,7330,7150,Vallon-Pont-d'Arc,vallon pont d arc,44.401056860987,4.4089686995516
2397,7,7331,7600,Vals-les-Bains,vals les bains,44.670975572519,4.3448554198473
2398,7,7332,7400,Valvignères,valvigneres,44.506445358852,4.5579358373206
2399,7,7333,7690,Vanosc,vanosc,45.226496055556,4.5374593888889
2400,7,7334,7140,Les Vans,les vans,44.392920149254,4.1176513731343
2401,7,7335,7410,Vaudevant,vaudevant,45.10653010989,4.6070192307692
2402,7,7336,7260,Vernon,vernon,44.50661,4.2260247368421
2403,7,7337,7430,Vernosc-lès-Annonay,vernosc les annonay,45.219571696429,4.7169484821429
2404,7,7338,7240,Vernoux-en-Vivarais,vernoux en vivarais,44.902965622642,4.6427709811321
2405,7,7339,7200,Vesseaux,vesseaux,44.65333045,4.4414466
