id,department_code,insee_code,zip_code,-SEINE-MARITIME,slug,gps_lat,gps_lng
30345,76,76451,76130,Mont-Saint-Aignan,mont saint aignan,49.46452423913,1.077949673913
30346,76,76452,76710,Montville,montville,49.549582867133,1.0789481818182
30347,76,76453,76750,Morgny-la-Pommeraye,morgny la pommeraye,49.522731272727,1.2491890909091
30348,76,76454,76270,Mortemer,mortemer,49.745066230769,1.5511014615385
30349,76,76455,76780,Morville-sur-Andelle,morville sur andelle,49.481715151515,1.432724040404
30350,76,76456,76970,Motteville,motteville,49.633030294118,0.85429397058824
30351,76,76457,76530,Moulineaux,moulineaux,49.342829875,0.958992125
30352,76,76458,76590,Muchedent,muchedent,49.765796347826,1.1857139130435
30353,76,76459,76270,Nesle-Hodeng,nesle hodeng,49.701298385093,1.518371863354
30354,76,76460,76340,Nesle-Normandeuse,nesle normandeuse,49.90415531746,1.6714646031746
30355,76,76461,76680,Neufbosc,neufbosc,49.644725833333,1.3591733333333
30356,76,76462,76270,Neufchâtel-en-Bray,neufchatel en bray,49.738274375,1.440101375
30357,76,76463,76220,Neuf-Marché,neuf marche,49.425810695187,1.701429197861
30358,76,76464,76520,La Neuville-Chant-d'Oisel,la neuville chant d oisel,49.381958319328,1.2492740336134
30359,76,76465,76270,Neuville-Ferrières,neuville ferrieres,49.709276454545,1.4525312727273
30360,76,76467,76460,Néville,neville,49.824921585366,0.71175341463415
30361,76,76468,76210,Nointot,nointot,49.598737475728,0.47208970873786
30362,76,76469,76780,Nolléval,nolleval,49.487939037657,1.4806791631799
30363,76,76470,76640,Normanville,normanville,49.693377096774,0.58299258064516
30364,76,76471,76330,Norville,norville,49.485120125,0.634961125
30365,76,76472,76510,Notre-Dame-d'Aliermont,notre dame d aliermont,49.848790892857,1.2989804166667
30366,76,76473,76940,Notre-Dame-de-Bliquetuit,notre dame de bliquetuit,49.492080508475,0.75500016949153
30367,76,76474,76960,Notre-Dame-de-Bondeville,notre dame de bondeville,49.48916976,1.05460328
30368,76,76475,76520,Franqueville-Saint-Pierre,franqueville saint pierre,49.401461666667,1.1803021428571
30369,76,76476,76170,Port-Jérôme-sur-Seine,port jerome sur seine,49.5065392,0.5052056
30370,76,76476,76330,Port-Jérôme-sur-Seine,port jerome sur seine,49.4878336,0.570873
30371,76,76477,76133,Notre-Dame-du-Bec,notre dame du bec,49.59339835443,0.22160265822785
30372,76,76478,76590,Notre-Dame-du-Parc,notre dame du parc,49.751543076923,1.1258287692308
30373,76,76479,76390,Nullemont,nullemont,49.773564615385,1.6483818461538
30374,76,76480,76450,Ocqueville,ocqueville,49.798567529412,0.68327176470588
30375,76,76481,76930,Octeville-sur-Mer,octeville sur mer,49.554818080808,0.12758515151515
30376,76,76482,76550,Offranville,offranville,49.86911255102,1.041672244898
30377,76,76483,76560,Oherville,oherville,49.725483368421,0.68889505263158
30378,76,76484,76350,Oissel,oissel,49.34032344,1.06975272
30379,76,76485,76730,Omonville,omonville,49.792008695652,1.0463504347826
30380,76,76486,76500,Orival,orival,49.313961585366,0.9996693902439
30381,76,76487,76660,Osmoy-Saint-Valery,osmoy saint valery,49.797941691176,1.3002531617647
30382,76,76488,76450,Ouainville,ouainville,49.784415172414,0.58664120689655
30383,76,76489,76430,Oudalle,oudalle,49.501011733333,0.2962596
30384,76,76490,76450,Ourville-en-Caux,ourville en caux,49.73253875,0.599223875
30385,76,76491,76760,Ouville-l'Abbaye,ouville l abbaye,49.691049482759,0.86433051724138
30386,76,76492,76860,Ouville-la-Rivière,ouville la riviere,49.87089875,0.97324821428571
30387,76,76493,76450,Paluel,paluel,49.845329065421,0.62592747663551
30388,76,76494,76210,Parc-d'Anxtot,parc d anxtot,49.583551587302,0.38630698412698
30389,76,76495,76570,Pavilly,pavilly,49.576521791908,0.9428438150289
30390,76,76497,76650,Petit-Couronne,petit couronne,49.388201086957,1.0269226086956
30391,76,76498,76140,Le Petit-Quevilly,le petit quevilly,49.426835227273,1.0557852272727
30392,76,76499,76330,Petiville,petiville,49.455675833333,0.59387722222222
30393,76,76500,76340,Pierrecourt,pierrecourt,49.887832,1.6421514
30394,76,76501,76280,Pierrefiques,pierrefiques,49.674269454545,0.22725163636364
30395,76,76502,76750,Pierreval,pierreval,49.539603235294,1.2592476470588
30396,76,76503,76360,Pissy-Pôville,pissy poville,49.539321555556,1.0045348888889
30397,76,76504,76460,Pleine-Sève,pleine seve,49.819056538462,0.75362403846154
30398,76,76505,76440,Pommereux,pommereux,49.609225384615,1.6327343589744
30399,76,76506,76680,Pommeréval,pommereval,49.732625168539,1.3078014606742
30400,76,76507,76260,Ponts-et-Marais,ponts et marais,50.037921346154,1.4585071794872
30401,76,76508,76280,La Poterie-Cap-d'Antifer,la poterie cap d antifer,49.677850759494,0.17720037974684
30402,76,76509,76160,Préaux,preaux,49.486925,1.2157011111111
30403,76,76510,76560,Prétot-Vicquemare,pretot vicquemare,49.735423766234,0.84713649350649
30404,76,76511,76660,Preuseville,preuseville,49.883025142857,1.5049397142857
30405,76,76512,76660,Puisenval,puisenval,49.88102578125,1.46317828125
30406,76,76513,76840,Quevillon,quevillon,49.418491785714,0.95414339285714
30407,76,76514,76520,Quévreville-la-Poterie,quevreville la poterie,49.354302117647,1.1896889411765
30408,76,76515,76860,Quiberville,quiberville,49.897667741935,0.92576709677419
30409,76,76516,76270,Quièvrecourt,quievrecourt,49.725871755725,1.4200022900763
30410,76,76517,76230,Quincampoix,quincampoix,49.518118066667,1.1765477333333
30411,76,76518,76210,Raffetot,raffetot,49.60016,0.51878016129032
30412,76,76519,76730,Rainfreville,rainfreville,49.79313877551,0.92924448979592
30413,76,76520,76340,Réalcamp,realcamp,49.85385375,1.62315875
30414,76,76521,76750,Rebets,rebets,49.513669036145,1.3939886746988
30415,76,76522,76430,La Remuée,la remuee,49.526690697674,0.41293418604651
30416,76,76523,76340,Rétonval,retonval,49.819697674419,1.5928767441861
30417,76,76524,76560,Reuville,reuville,49.746994821429,0.86169482142857
30418,76,76526,76510,Ricarville-du-Val,ricarville du val,49.799895909091,1.27012125
30419,76,76527,76390,Richemont,richemont,49.810892,1.6485147368421
30420,76,76528,76340,Rieux,rieux,49.929329861111,1.5811083333333
30421,76,76529,76540,Riville,riville,49.724031030928,0.55920443298969
30422,76,76530,76560,Robertot,robertot,49.714811509434,0.69484867924528
30423,76,76531,76640,Rocquefort,rocquefort,49.668019056604,0.69894075471698
30424,76,76532,76680,Rocquemont,rocquemont,49.61147125,1.2975760576923
30425,76,76533,76700,Rogerville,rogerville,49.503794117647,0.26837333333333
30426,76,76534,76133,Rolleville,rolleville,49.57867625,0.21525325
30427,76,76535,76440,Roncherolles-en-Bray,roncherolles en bray,49.610891636364,1.4880223636364
30428,76,76536,76160,Roncherolles-sur-le-Vivier,roncherolles sur le vivier,49.464410632911,1.17852
30429,76,76537,76390,Ronchois,ronchois,49.726513148148,1.6180853703704
30430,76,76538,76680,Rosay,rosay,49.696534545455,1.2470285714286
30431,76,76540,76000,Rouen,rouen,49.4464909,1.0976001
30432,76,76540,76100,Rouen,rouen,49.4339688,1.0775888
30433,76,76541,76480,Roumare,roumare,49.503661030928,0.96067515463918
30434,76,76542,76560,Routes,routes,49.73,0.74716366197183
30435,76,76543,76210,Rouville,rouville,49.629921980198,0.49573079207921
30436,76,76544,76440,Rouvray-Catillon,rouvray catillon,49.579020763359,1.4742583969466
30437,76,76545,76370,Rouxmesnil-Bouteilles,rouxmesnil bouteilles,49.899421388889,1.1014426851852
30438,76,76546,76730,Royville,royville,49.77979296875,0.94928125
30439,76,76547,76690,La Rue-Saint-Pierre,la rue saint pierre,49.568872068966,1.2526225862069
30440,76,76548,76116,Ry,ry,49.474646666667,1.3378889333333
30441,76,76549,76730,Saâne-Saint-Just,saane saint just,49.755848455285,0.92529317073171
30442,76,76550,76113,Sahurs,sahurs,49.3652675,0.94692388888889
30443,76,76551,76430,Sainneville,sainneville,49.55115025641,0.29239076923077
30444,76,76552,76310,Sainte-Adresse,sainte adresse,49.510134193548,0.08233209677419
30445,76,76553,76660,Sainte-Agathe-d'Aliermont,sainte agathe d aliermont,49.824923092784,1.339328556701
30446,76,76554,76116,Saint-Aignan-sur-Ry,saint aignan sur ry,49.493828604651,1.3452018604651
30447,76,76555,76690,Saint-André-sur-Cailly,saint andre sur cailly,49.549186133333,1.2189024
30448,76,76556,76170,Saint-Antoine-la-Forêt,saint antoine la foret,49.539876212121,0.48943515151515
30449,76,76557,76490,Saint-Arnoult,saint arnoult,49.539045823529,0.66857905882353
30450,76,76558,76520,Saint-Aubin-Celloville,saint aubin celloville,49.37478088,1.16264496
30451,76,76559,76190,Saint-Aubin-de-Crétot,saint aubin de cretot,49.571091212121,0.63134272727273
30452,76,76560,76160,Saint-Aubin-Épinay,saint aubin epinay,49.422304625,1.203571
30453,76,76561,76410,Saint-Aubin-lès-Elbeuf,saint aubin les elbeuf,49.304821363636,1.0199163636364
30454,76,76562,76510,Saint-Aubin-le-Cauf,saint aubin le cauf,49.865804746835,1.168042278481
30455,76,76563,76430,Saint-Aubin-Routot,saint aubin routot,49.521102413793,0.31783218390805
30456,76,76564,76740,Saint-Aubin-sur-Mer,saint aubin sur mer,49.885933148148,0.87635018518519
30457,76,76565,76550,Saint-Aubin-sur-Scie,saint aubin sur scie,49.88181959596,1.0767319191919
30458,76,76566,76570,Sainte-Austreberthe,sainte austreberthe,49.601952745098,0.97508421568627
30459,76,76567,76270,Sainte-Beuve-en-Rivière,sainte beuve en riviere,49.760544705882,1.5317590588235
30460,76,76568,76190,Saint-Clair-sur-les-Monts,saint clair sur les monts,49.603863636364,0.78389409090909
30461,76,76569,76460,Sainte-Colombe,sainte colombe,49.796819180328,0.76210557377049
30462,76,76570,76590,Saint-Crespin,saint crespin,49.771296774194,1.1156340860215
30463,76,76571,76750,Sainte-Croix-sur-Buchy,sainte croix sur buchy,49.567937142857,1.3432513533835
30464,76,76572,76860,Saint-Denis-d'Aclon,saint denis d aclon,49.865786956522,0.94998065217391
30465,76,76573,76116,Saint-Denis-le-Thiboult,saint denis le thiboult,49.457339761905,1.3504916666667
30466,76,76574,76890,Saint-Denis-sur-Scie,saint denis sur scie,49.70242390625,1.08763078125
30467,76,76575,76800,Saint-Étienne-du-Rouvray,saint etienne du rouvray,49.3832925,1.1009384090909
30468,76,76576,76210,Saint-Eustache-la-Forêt,saint eustache la foret,49.55712472973,0.44921243243243
30469,76,76577,76590,Sainte-Foy,sainte foy,49.797485824176,1.1359951648352
30470,76,76578,76440,Sainte-Geneviève,sainte genevieve,49.66054556213,1.4262153846154
30471,76,76580,76690,Saint-Georges-sur-Fontaine,saint georges sur fontaine,49.549890117647,1.1732175294118
30472,76,76581,76750,Saint-Germain-des-Essourts,saint germain des essourts,49.537035731707,1.3152558536585
30473,76,76582,76590,Saint-Germain-d'Étables,saint germain d etables,49.834615316456,1.1790283544304
30474,76,76583,76690,Saint-Germain-sous-Cailly,saint germain sous cailly,49.578359807692,1.2075134615385
30475,76,76584,76270,Saint-Germain-sur-Eaulne,saint germain sur eaulne,49.760206753247,1.5039015584416
30476,76,76585,76490,Saint-Gilles-de-Crétot,saint gilles de cretot,49.558721842105,0.65205315789474
30477,76,76586,76430,Saint-Gilles-de-la-Neuville,saint gilles de la neuville,49.571562178218,0.37157257425743
30478,76,76587,76400,Sainte-Hélène-Bondeville,sainte helene bondeville,49.771060533333,0.4628228
30479,76,76588,76680,Saint-Hellier,saint hellier,49.735251338583,1.1946007086614
30480,76,76589,76590,Saint-Honoré,saint honore,49.784047021277,1.1594623404255
30481,76,76590,76510,Saint-Jacques-d'Aliermont,saint jacques d aliermont,49.84681990566,1.2473785849057
30482,76,76591,76160,Saint-Jacques-sur-Darnétal,saint jacques sur darnetal,49.444671180124,1.215699378882
30483,76,76592,76170,Saint-Jean-de-Folleville,saint jean de folleville,49.510175744681,0.49720340425532
30484,76,76593,76210,Saint-Jean-de-la-Neuville,saint jean de la neuville,49.574176842105,0.42960273684211
30485,76,76594,76150,Saint-Jean-du-Cardonnay,saint jean du cardonnay,49.503518205128,1.0125971794872
30486,76,76595,76280,Saint-Jouin-Bruneval,saint jouin bruneval,49.644023673469,0.17450482993197
30487,76,76596,76700,Saint-Laurent-de-Brèvedent,saint laurent de brevedent,49.531959873418,0.26745037974684
30488,76,76597,76560,Saint-Laurent-en-Caux,saint laurent en caux,49.740703095238,0.88322083333333
30489,76,76598,76340,Saint-Léger-aux-Bois,saint leger aux bois,49.831593020833,1.6108088541667
30490,76,76599,76160,Saint-Léger-du-Bourg-Denis,saint leger du bourg denis,49.430142380952,1.1609076190476
30491,76,76600,76400,Saint-Léonard,saint leonard,49.731754559586,0.3365781865285
30492,76,76602,76890,Saint-Maclou-de-Folleville,saint maclou de folleville,49.677474188034,1.0943071794872
30493,76,76603,76110,Saint-Maclou-la-Brière,saint maclou la briere,49.651969,0.47100371428571
30494,76,76604,76730,Saint-Mards,saint mards,49.761249701493,1.0120976119403
30495,76,76605,76119,Sainte-Marguerite-sur-Mer,sainte marguerite sur mer,49.904357733333,0.95544226666667
30496,76,76606,76390,Morienne,morienne,49.783315038168,1.7223209923664
30497,76,76608,76480,Sainte-Marguerite-sur-Duclair,sainte marguerite sur duclair,49.511856435644,0.82311455445545
30498,76,76609,76280,Sainte-Marie-au-Bosc,sainte marie au bosc,49.666504909091,0.205626
30499,76,76610,76190,Sainte-Marie-des-Champs,sainte marie des champs,49.626161509434,0.77831037735849
30500,76,76611,76760,Saint-Martin-aux-Arbres,saint martin aux arbres,49.65004983871,0.89120306451613
30501,76,76612,76340,Saint-Martin-au-Bosc,saint martin au bosc,49.830943913043,1.6661995652174
30502,76,76613,76450,Saint-Martin-aux-Buneaux,saint martin aux buneaux,49.823335,0.551634
30503,76,76613,76540,Saint-Martin-aux-Buneaux,saint martin aux buneaux,49.823335,0.551634
30504,76,76614,76840,Saint-Martin-de-Boscherville,saint martin de boscherville,49.446767586207,0.95732586206897
30505,76,76615,76133,Saint-Martin-du-Bec,saint martin du bec,49.600132195122,0.20049012195122
30506,76,76616,76290,Saint-Martin-du-Manoir,saint martin du manoir,49.535713103448,0.23282517241379
30507,76,76617,76160,Saint-Martin-du-Vivier,saint martin du vivier,49.470646097561,1.1548297560976
30508,76,76618,76370,Petit-Caux,petit caux,49.9576379,1.2224194
30509,76,76618,76630,Petit-Caux,petit caux,49.9086271,1.3261223
30510,76,76618,76910,Petit-Caux,petit caux,50.018734,1.2841105
30511,76,76619,76260,Saint-Martin-le-Gaillard,saint martin le gaillard,49.978518296703,1.3686601098901
30512,76,76620,76270,Saint-Martin-l'Hortier,saint martin l hortier,49.747503383459,1.3991939097744
30513,76,76621,76680,Saint-Martin-Osmonville,saint martin osmonville,49.643001987578,1.3077875776398
30514,76,76622,76330,Saint-Maurice-d'Ételan,saint maurice d etelan,49.471557692308,0.61773692307692
30515,76,76623,76440,Saint-Michel-d'Halescourt,saint michel d halescourt,49.609478783784,1.6584722972973
30516,76,76624,76510,Saint-Nicolas-d'Aliermont,saint nicolas d aliermont,49.880005212121,1.2364789090909
30517,76,76626,76490,Saint-Nicolas-de-la-Haie,saint nicolas de la haie,49.558685,0.61927460526316
30518,76,76627,76170,Saint-Nicolas-de-la-Taille,saint nicolas de la taille,49.512049142857,0.47104466666667
30519,76,76628,76890,Saint-Ouen-du-Breuil,saint ouen du breuil,49.631436764706,1.0207177941176
30520,76,76629,76730,Saint-Ouen-le-Mauger,saint ouen le mauger,49.761276341463,0.95320707317073
30521,76,76630,76630,Saint-Ouen-sous-Bailly,saint ouen sous bailly,49.903067878788,1.2935522727273
30522,76,76631,76480,Saint-Paër,saint paer,49.524335548387,0.89111890322581
30523,76,76632,76890,Saint-Pierre-Bénouville,saint pierre benouville,49.738105492958,0.96770492957746
30524,76,76634,76113,Saint-Pierre-de-Manneville,saint pierre de manneville,49.397317142857,0.94258
30525,76,76635,76660,Saint-Pierre-des-Jonquières,saint pierre des jonquieres,49.847143947368,1.453422368421
30526,76,76636,76480,Saint-Pierre-de-Varengeville,saint pierre de varengeville,49.502628733333,0.91595806666667
30527,76,76637,76540,Saint-Pierre-en-Port,saint pierre en port,49.805407307692,0.50069673076923
30528,76,76638,76260,Saint-Pierre-en-Val,saint pierre en val,50.015577,1.4429374285714
30529,76,76640,76320,Saint-Pierre-lès-Elbeuf,saint pierre les elbeuf,49.273317788462,1.0500626923077
30530,76,76641,76740,Saint-Pierre-le-Vieux,saint pierre le vieux,49.849190547945,0.88822863013699
30531,76,76642,76740,Saint-Pierre-le-Viger,saint pierre le viger,49.82493421875,0.848078125
30532,76,76644,76260,Saint-Rémy-Boscrocourt,saint remy boscrocourt,50.011691538462,1.3908093846154
30533,76,76645,76340,Saint-Riquier-en-Rivière,saint riquier en riviere,49.881723837209,1.5599348837209
30534,76,76646,76460,Saint-Riquier-ès-Plains,saint riquier es plains,49.819986285714,0.66267242857143
30535,76,76647,76430,Saint-Romain-de-Colbosc,saint romain de colbosc,49.528255714286,0.3603619047619
30536,76,76648,76680,Saint-Saëns,saint saens,49.668903225806,1.2756131451613
30537,76,76649,76270,Saint-Saire,saint saire,49.685680583658,1.4791525680934
30538,76,76650,76110,Saint-Sauveur-d'Émalleville,saint sauveur d emalleville,49.612139821429,0.30891214285714
30539,76,76651,76460,Saint-Sylvain,saint sylvain,49.847665531915,0.65978212765957
30540,76,76652,76510,Saint-Vaast-d'Équiqueville,saint vaast d equiqueville,49.815063121019,1.2619233757962
30541,76,76653,76450,Saint-Vaast-Dieppedalle,saint vaast dieppedalle,49.755114397163,0.7238724822695
30542,76,76654,76890,Saint-Vaast-du-Val,saint vaast du val,49.68533015625,1.00690359375
30543,76,76655,76460,Saint-Valery-en-Caux,saint valery en caux,49.860237698413,0.7110723015873
30544,76,76656,76890,Saint-Victor-l'Abbaye,saint victor l abbaye,49.66493369863,1.1229212328767
30545,76,76657,76430,Saint-Vigor-d'Ymonville,saint vigor d ymonville,49.491229350649,0.35418350649351
30546,76,76658,76430,Saint-Vincent-Cramesnil,saint vincent cramesnil,49.51022525,0.35699525
30547,76,76660,76430,Sandouville,sandouville,49.49714140625,0.31673015625
30548,76,76662,76730,Sassetot-le-Malgardé,sassetot le malgarde,49.770903555556,0.89859733333333
30549,76,76663,76540,Sassetot-le-Mauconduit,sassetot le mauconduit,49.802894634146,0.5301306097561
30550,76,76664,76450,Sasseville,sasseville,49.782651869159,0.68762196261682
30551,76,76665,76630,Sauchay,sauchay,49.916948411215,1.2017751401869
30552,76,76666,76440,Saumont-la-Poterie,saumont la poterie,49.580313286713,1.6215945454545
30553,76,76667,76550,Sauqueville,sauqueville,49.847847090909,1.0609827272727
30554,76,76668,76760,Saussay,saussay,49.635254242424,0.92888772727273
30555,76,76669,76110,Sausseuzemare-en-Caux,sausseuzemare en caux,49.670625970149,0.35072805970149
30556,76,76670,76400,Senneville-sur-Fécamp,senneville sur fecamp,49.772050740741,0.41564518518519
30557,76,76671,76260,Sept-Meules,sept meules,49.948919213483,1.420106741573
30558,76,76672,76440,Serqueux,serqueux,49.628489466667,1.5480398666667
30559,76,76673,76116,Servaville-Salmonville,servaville salmonville,49.479447674419,1.2698940697674
30560,76,76674,76850,Sévis,sevis,49.714853333333,1.1845873809524
30561,76,76675,76690,Sierville,sierville,49.589973095238,1.0297508333333
30562,76,76676,76780,Sigy-en-Bray,sigy en bray,49.541682018349,1.479525412844
30563,76,76677,76660,Smermesnil,smermesnil,49.856380442478,1.479673539823
30564,76,76678,76440,Sommery,sommery,49.640117181818,1.4509939090909
30565,76,76679,76560,Sommesnil,sommesnil,49.71172755102,0.67178102040816
30566,76,76680,76540,Sorquainville,sorquainville,49.705825090909,0.55569163636364
30567,76,76681,76300,Sotteville-lès-Rouen,sotteville les rouen,49.4128714,1.0967516
30568,76,76682,76410,Sotteville-sous-le-Val,sotteville sous le val,49.319215172414,1.1185751724138
30569,76,76683,76740,Sotteville-sur-Mer,sotteville sur mer,49.871644310345,0.8293774137931
30570,76,76684,76430,Tancarville,tancarville,49.491942244898,0.45255326530612
30571,76,76685,76540,Thérouldeville,therouldeville,49.75468047619,0.52231396825397
30572,76,76686,76540,Theuville-aux-Maillots,theuville aux maillots,49.755443924051,0.54246670886076
30573,76,76688,76540,Thiergeville,thiergeville,49.731425322581,0.48699572580645
30574,76,76689,76540,Thiétreville,thietreville,49.720971764706,0.51929803921569
30575,76,76690,76730,Thil-Manneville,thil manneville,49.839065072464,0.99094086956522
30576,76,76691,76440,Le Thil-Riberpré,le thil riberpre,49.63312776699,1.5757750485437
30577,76,76692,76450,Thiouville,thiouville,49.6866,0.63062930232558
30578,76,76693,76790,Le Tilleul,le tilleul,49.685181587302,0.20400984126984
30579,76,76694,76730,Tocqueville-en-Caux,tocqueville en caux,49.783276792453,0.91555339622642
30580,76,76695,76110,Tocqueville-les-Murs,tocqueville les murs,49.663437058824,0.50379588235294
30581,76,76697,76590,Torcy-le-Grand,torcy le grand,49.789329569892,1.1780115053763
30582,76,76698,76590,Torcy-le-Petit,torcy le petit,49.819465617978,1.1810451685393
30583,76,76699,76560,Le Torp-Mesnil,le torp mesnil,49.725295961538,0.90272865384615
30584,76,76700,76890,Tôtes,totes,49.685036034483,1.0416768965517
30585,76,76702,76190,Touffreville-la-Corbeline,touffreville la corbeline,49.584015257732,0.76492226804124
30586,76,76703,76910,Touffreville-sur-Eu,touffreville sur eu,49.993395714286,1.3222504395604
30587,76,76705,76410,Tourville-la-Rivière,tourville la riviere,49.334614402985,1.1062502985075
30588,76,76706,76400,Tourville-les-Ifs,tourville les ifs,49.713991743119,0.40499577981651
30589,76,76707,76550,Tourville-sur-Arques,tourville sur arques,49.859478,1.0860035384615
30590,76,76708,76400,Toussaint,toussaint,49.737592808989,0.43672123595506
30591,76,76709,76580,Le Trait,le trait,49.484805159236,0.8314752866242
30592,76,76710,76640,Trémauville,tremauville,49.664223695652,0.52265043478261
30593,76,76711,76470,Le Tréport,le treport,50.055947638889,1.3791536111111
30594,76,76712,76170,La Trinité-du-Mont,la trinite du mont,49.545687254902,0.55611254901961
30595,76,76714,76430,Les Trois-Pierres,les trois pierres,49.553403552632,0.40738736842105
30596,76,76715,76210,Trouville,trouville,49.58598,0.59904550561798
30597,76,76716,76280,Turretot,turretot,49.609212837838,0.23951094594595
30598,76,76717,76380,Val-de-la-Haye,val de la haye,49.3798744,0.9907792
30599,76,76718,76190,Valliquerville,valliquerville,49.61653,0.7072668
30600,76,76719,76540,Valmont,valmont,49.739394715026,0.51388797927461
30601,76,76720,76119,Varengeville-sur-Mer,varengeville sur mer,49.905409512195,0.99684158536585
30602,76,76721,76890,Varneville-Bretteville,varneville bretteville,49.652999036145,1.0476944578313
30603,76,76723,76890,Vassonville,vassonville,49.692815949367,1.0811402531646
30604,76,76724,76270,Vatierville,vatierville,49.78608875,1.5103423214286
30605,76,76725,76110,Vattetot-sous-Beaumont,vattetot sous beaumont,49.627185757576,0.44960409090909
30606,76,76726,76111,Vattetot-sur-Mer,vattetot sur mer,49.722305138889,0.28645680555556
30607,76,76727,76940,Vatteville-la-Rue,vatteville la rue,49.442900121212,0.67563775757576
30608,76,76728,76150,La Vaupalière,la vaupaliere,49.48120078125,0.98959671875
30609,76,76729,76190,Veauville-lès-Baons,veauville les baons,49.655166438356,0.76352397260274
30610,76,76730,76560,Veauville-lès-Quelles,veauville les quelles,49.739954210526,0.71082649122807
30611,76,76731,76730,Vénestanville,venestanville,49.794601818182,0.89835363636364
30612,76,76732,76450,Butot-Vénesville,butot venesville,49.81662974359,0.58671153846154
30613,76,76733,76680,Ventes-Saint-Rémy,ventes saint remy,49.716635,1.3035103333333
30614,76,76734,76280,Vergetot,vergetot,49.610837058824,0.28442441176471
30615,76,76735,76980,Veules-les-Roses,veules les roses,49.863962181818,0.78747290909091
30616,76,76736,76450,Veulettes-sur-Mer,veulettes sur mer,49.845095,0.59536648148148
30617,76,76737,76760,Vibeuf,vibeuf,49.688614893617,0.91700276595745
30618,76,76738,76750,Vieux-Manoir,vieux manoir,49.566582881356,1.2956591525424
30619,76,76739,76390,Vieux-Rouen-sur-Bresle,vieux rouen sur bresle,49.835078833333,1.7090602777778
30620,76,76740,76160,La Vieux-Rue,la vieux rue,49.491374,1.2475597894737
30621,76,76741,76280,Villainville,villainville,49.661611666667,0.23979
30622,76,76743,76360,Villers-Écalles,villers ecalles,49.533909574468,0.92618223404255
30623,76,76744,76340,Villers-sous-Foucarmont,villers sous foucarmont,49.824900227273,1.5565455681818
30624,76,76745,76260,Villy-sur-Yères,villy sur yeres,49.941532982456,1.4666080701754
30625,76,76746,76540,Vinnemerville,vinnemerville,49.80559,0.55123090909091
30626,76,76747,76110,Virville,virville,49.591018055556,0.35533694444444
30627,76,76748,76450,Vittefleur,vittefleur,49.812609677419,0.63811430107527
30628,76,76749,76660,Wanchy-Capval,wanchy capval,49.863596666667,1.3703703030303
30629,76,76750,76480,Yainville,yainville,49.458005735294,0.82986161764706
30630,76,76751,76640,Yébleron,yebleron,49.631131428571,0.53943545454545
30631,76,76752,76760,Yerville,yerville,49.672037666667,0.88825366666667
30632,76,76753,76520,Ymare,ymare,49.345701797753,1.1661896629213
30633,76,76754,76111,Yport,yport,49.735113076923,0.31648942307692
30634,76,76755,76540,Ypreville-Biville,ypreville biville,49.693580465116,0.53113174418605
30635,76,76756,76690,Yquebeuf,yquebeuf,49.592188253968,1.2558955555556
30636,76,76757,76560,Yvecrique,yvecrique,49.68781,0.81010078125
30637,76,76758,76190,Yvetot,yvetot,49.615854020619,0.76488278350515
30638,76,76759,76530,Yville-sur-Seine,yville sur seine,49.412097719298,0.88634719298246
